WorkCode,ResourceGroupCode,ResourceCode,ResourceClassification,Quantity,Weight,Cost
L3092,D349201,P231233,M,1591.57,4900.68,7799945.20
L3092,D349201,R0032,L,1.00,10001.40,10011.48
L3092,D349201,R0033,L,1.00,12001.68,12013.78
L3092,D349201,R0034,L,2.00,10001.40,20022.96
L3092,D349201,R0035,L,2.00,12001.68,24027.56
L3092,D349201,M3241,F,2.00,800.11,1601.84
L3092,D349201,M23141,F,2.00,1200.17,2402.76
T3940,R39402,L3092,M,1.00,1400.20,1401.61
T3941,R39402,P302012,M,4.00,122434.45,490231.64
T3942,R39402,R1211,L,1.00,8001.12,8009.19
T3943,R39402,R1212,L,1.00,9001.26,9010.33
T3944,R39402,R1213,F,1.00,450.06,450.52
T3945,R39402,R1214,F,1.00,5000.70,5005.74
L2903,T29391,R9942,M,90.08,20005.79,1802066.66
L2903,T29391,R9943,M,2933.46,8002.32,23474921.71
L2903,T29391,R9944,M,483.41,9306.70,4498991.57
L2903,T29391,R9945,M,231.19,1440.42,333021.92
L2903,T29391,R9946,M,64.05,203.06,13006.92
L2903,T29391,R2039,L,4.00,10002.90,40045.93
L2903,T29391,R2040,L,4.00,10002.90,40045.93
L2903,T29391,R2041,L,4.00,10002.90,40045.93
L2903,T29391,R2042,L,2.00,12003.48,24027.56
L2903,T29391,M34211,F,4.00,900.26,3604.13
L2903,T29391,M34212,F,4.00,100.03,400.46
L2903,T29391,M34213,F,2.00,1400.41,2803.21
L3092,D349201,P231231,M,230.19,61477.69,14152003.74
L3092,D349201,P231232,M,140.12,2000.58,280321.48
L3092,D349201,P231233,M,1591.33,4901.42,7799945.20
L3092,D349201,R0032,L,1.00,10002.90,10011.48
L3092,D349201,R0033,L,1.00,12003.48,12013.78
L3092,D349201,R0034,L,2.00,10002.90,20022.96
L3092,D349201,R0035,L,2.00,12003.48,24027.56
L3092,D349201,M3241,F,2.00,800.23,1601.84
L3092,D349201,M23141,F,2.00,1200.35,2402.76
T3940,R39402,L3092,M,1.00,1400.41,1401.61
T3941,R39402,P302012,M,4.00,122452.82,490231.64
T3942,R39402,R1211,L,1.00,8002.32,8009.19
T3943,R39402,R1212,L,1.00,9002.61,9010.33
T3944,R39402,R1213,F,1.00,450.13,450.52
T3945,R39402,R1214,F,1.00,5001.45,5005.74
L2903,T29391,R9942,M,90.09,20002.79,1802066.66
L2903,T29391,R9943,M,2933.90,8001.12,23474921.71
L2903,T29391,R9944,M,483.48,9305.30,4498991.57
L2903,T29391,R9945,M,231.23,1440.20,333021.92
L2903,T29391,R9946,M,64.06,203.03,13006.92
L2903,T29391,R2039,L,4.00,10001.40,40045.93
L2903,T29391,R2040,L,4.00,10001.40,40045.93
L2903,T29391,R2041,L,4.00,10001.40,40045.93
L2903,T29391,R2042,L,2.00,12001.68,24027.56
L2903,T29391,M34211,F,4.00,900.13,3604.13
L2903,T29391,M34212,F,4.00,100.01,400.46
L2903,T29391,M34213,F,2.00,1400.20,2803.21
L3092,D349201,P231231,M,230.23,61468.47,14152003.74
L3092,D349201,P231232,M,140.14,2000.28,280321.48
L3092,D349201,P231233,M,1591.57,4900.68,7799945.20
L3092,D349201,R0032,L,1.00,10001.40,10011.48
L3092,D349201,R0033,L,1.00,12001.68,12013.78
L3092,D349201,R0034,L,2.00,10001.40,20022.96
L3092,D349201,R0035,L,2.00,12001.68,24027.56
L3092,D349201,M3241,F,2.00,800.11,1601.84
L3092,D349201,M23141,F,2.00,1200.17,2402.76
T3940,R39402,L3092,M,1.00,1400.20,1401.61
T3941,R39402,P302012,M,4.00,122434.45,490231.64
T3942,R39402,R1211,L,1.00,8001.12,8009.19
T3943,R39402,R1212,L,1.00,9001.26,9010.33
T3944,R39402,R1213,F,1.00,450.06,450.52
T3945,R39402,R1214,F,1.00,5000.70,5005.74
L2903,T29391,R9942,M,90.08,20005.79,1802066.66
L2903,T29391,R9943,M,2933.46,8002.32,23474921.71
L2903,T29391,R9944,M,483.41,9306.70,4498991.57
L2903,T29391,R9945,M,231.19,1440.42,333021.92
L2903,T29391,R9946,M,64.05,203.06,13006.92
L2903,T29391,R2039,L,4.00,10002.90,40045.93
L2903,T29391,R2040,L,4.00,10002.90,40045.93
L2903,T29391,R2041,L,4.00,10002.90,40045.93
L2903,T29391,R2042,L,2.00,12003.48,24027.56
L2903,T29391,M34211,F,4.00,900.26,3604.13
L2903,T29391,M34212,F,4.00,100.03,400.46
L2903,T29391,M34213,F,2.00,1400.41,2803.21
L3092,D349201,P231231,M,230.19,61477.69,14152003.74
L3092,D349201,P231232,M,140.12,2000.58,280321.48
L3092,D349201,P231233,M,1591.33,4901.42,7799945.20
L3092,D349201,R0032,L,1.00,10002.90,10011.48
L3092,D349201,R0033,L,1.00,12003.48,12013.78
L3092,D349201,R0034,L,2.00,10002.90,20022.96
L3092,D349201,R0035,L,2.00,12003.48,24027.56
L3092,D349201,M3241,F,2.00,800.23,1601.84
L3092,D349201,M23141,F,2.00,1200.35,2402.76
T3940,R39402,L3092,M,1.00,1400.41,1401.61
T3941,R39402,P302012,M,4.00,122452.82,490231.64
T3942,R39402,R1211,L,1.00,8002.32,8009.19
T3943,R39402,R1212,L,1.00,9002.61,9010.33
T3944,R39402,R1213,F,1.00,450.13,450.52
T3945,R39402,R1214,F,1.00,5001.45,5005.74
L2903,T29391,R9942,M,90.09,20002.79,1802066.66
L2903,T29391,R9943,M,2933.90,8001.12,23474921.71
L2903,T29391,R9944,M,483.48,9305.30,4498991.57
L2903,T29391,R9945,M,231.23,1440.20,333021.92
L2903,T29391,R9946,M,64.06,203.03,13006.92
L2903,T29391,R2039,L,4.00,10001.40,40045.93
L2903,T29391,R2040,L,4.00,10001.40,40045.93
L2903,T29391,R2041,L,4.00,10001.40,40045.93
L2903,T29391,R2042,L,2.00,12001.68,24027.56
L2903,T29391,M34211,F,4.00,900.13,3604.13
L2903,T29391,M34212,F,4.00,100.01,400.46
L2903,T29391,M34213,F,2.00,1400.20,2803.21
L3092,D349201,P231231,M,230.23,61468.47,14152003.74
L3092,D349201,P231232,M,140.14,2000.28,280321.48
L3092,D349201,P231233,M,1591.57,4900.68,7799945.20
L3092,D349201,R0032,L,1.00,10001.40,10011.48
L3092,D349201,R0033,L,1.00,12001.68,12013.78
L3092,D349201,R0034,L,2.00,10001.40,20022.96
L3092,D349201,R0035,L,2.00,12001.68,24027.56
L3092,D349201,M3241,F,2.00,800.11,1601.84
L3092,D349201,M23141,F,2.00,1200.17,2402.76
T3940,R39402,L3092,M,1.00,1400.20,1401.61
T3941,R39402,P302012,M,4.00,122434.45,490231.64
T3942,R39402,R1211,L,1.00,8001.12,8009.19
T3943,R39402,R1212,L,1.00,9001.26,9010.33
T3944,R39402,R1213,F,1.00,450.06,450.52
T3945,R39402,R1214,F,1.00,5000.70,5005.74
L2903,T29391,R9942,M,90.08,20005.79,1802066.66
L2903,T29391,R9943,M,2933.46,8002.32,23474921.71
L2903,T29391,R9944,M,483.41,9306.69,4498991.57
L2903,T29391,R9945,M,231.19,1440.42,333021.92
L2903,T29391,R9946,M,64.05,203.06,13006.92
L2903,T29391,R2039,L,4.00,10002.90,40045.93
L2903,T29391,R2040,L,4.00,10002.90,40045.93
L2903,T29391,R2041,L,4.00,10002.90,40045.93
L2903,T29391,R2042,L,2.00,12003.48,24027.56
L2903,T29391,M34211,F,4.00,900.26,3604.13
L2903,T29391,M34212,F,4.00,100.03,400.46
L2903,T29391,M34213,F,2.00,1400.41,2803.21
L3092,D349201,P231231,M,230.19,61477.69,14152003.74
L3092,D349201,P231232,M,140.12,2000.58,280321.48
L3092,D349201,P231233,M,1591.33,4901.42,7799945.20
L3092,D349201,R0032,L,1.00,10002.90,10011.48
L3092,D349201,R0033,L,1.00,12003.48,12013.78
L3092,D349201,R0034,L,2.00,10002.90,20022.96
L3092,D349201,R0035,L,2.00,12003.48,24027.56
L3092,D349201,M3241,F,2.00,800.23,1601.84
L3092,D349201,M23141,F,2.00,1200.35,2402.76
T3940,R39402,L3092,M,1.00,1400.41,1401.61
T3941,R39402,P302012,M,4.00,122452.81,490231.64
T3942,R39402,R1211,L,1.00,8002.32,8009.19
T3943,R39402,R1212,L,1.00,9002.61,9010.33
T3944,R39402,R1213,F,1.00,450.13,450.52
T3945,R39402,R1214,F,1.00,5001.45,5005.74
L2903,T29391,R9942,M,90.09,20002.79,1802066.66
L2903,T29391,R9943,M,2933.90,8001.12,23474921.71
L2903,T29391,R9944,M,483.48,9305.30,4498991.57
L2903,T29391,R9945,M,231.23,1440.20,333021.92
L2903,T29391,R9946,M,64.06,203.03,13006.92
L2903,T29391,R2039,L,4.00,10001.40,40045.93
L2903,T29391,R2040,L,4.00,10001.40,40045.93
L2903,T29391,R2041,L,4.00,10001.40,40045.93
L2903,T29391,R2042,L,2.00,12001.68,24027.56
L2903,T29391,M34211,F,4.00,900.13,3604.13
L2903,T29391,M34212,F,4.00,100.01,400.46
L2903,T29391,M34213,F,2.00,1400.20,2803.21
L3092,D349201,P231231,M,230.23,61468.47,14152003.74
L3092,D349201,P231232,M,140.14,2000.28,280321.48
L3092,D349201,P231233,M,1591.57,4900.68,7799945.20
L3092,D349201,R0032,L,1.00,10001.40,10011.48
L3092,D349201,R0033,L,1.00,12001.68,12013.78
L3092,D349201,R0034,L,2.00,10001.40,20022.96
L3092,D349201,R0035,L,2.00,12001.68,24027.56
L3092,D349201,M3241,F,2.00,800.11,1601.84
L3092,D349201,M23141,F,2.00,1200.17,2402.76
T3940,R39402,L3092,M,1.00,1400.20,1401.61
T3941,R39402,P302012,M,4.00,122434.45,490231.64
T3942,R39402,R1211,L,1.00,8001.12,8009.19
T3943,R39402,R1212,L,1.00,9001.26,9010.33
T3944,R39402,R1213,F,1.00,450.06,450.52
T3945,R39402,R1214,F,1.00,5000.70,5005.74
L2903,T29391,R9942,M,90.08,20005.79,1802066.66
L2903,T29391,R9943,M,2933.46,8002.32,23474921.71
L2903,T29391,R9944,M,483.41,9306.69,4498991.57
L2903,T29391,R9945,M,231.19,1440.42,333021.92
L2903,T29391,R9946,M,64.05,203.06,13006.92
L2903,T29391,R2039,L,4.00,10002.90,40045.93
L2903,T29391,R2040,L,4.00,10002.90,40045.93
L2903,T29391,R2041,L,4.00,10002.90,40045.93
L2903,T29391,R2042,L,2.00,12003.48,24027.56
L2903,T29391,M34211,F,4.00,900.26,3604.13
L2903,T29391,M34212,F,4.00,100.03,400.46
L2903,T29391,M34213,F,2.00,1400.41,2803.21
L3092,D349201,P231231,M,230.19,61477.69,14152003.74
L3092,D349201,P231232,M,140.12,2000.58,280321.48
L3092,D349201,P231233,M,1591.33,4901.42,7799945.20
L3092,D349201,R0032,L,1.00,10002.90,10011.48
L3092,D349201,R0033,L,1.00,12003.48,12013.78
L3092,D349201,R0034,L,2.00,10002.90,20022.96
L3092,D349201,R0035,L,2.00,12003.48,24027.56
L3092,D349201,M3241,F,2.00,800.23,1601.84
L3092,D349201,M23141,F,2.00,1200.35,2402.76
T3940,R39402,L3092,M,1.00,1400.41,1401.61
T3941,R39402,P302012,M,4.00,122452.81,490231.64
T3942,R39402,R1211,L,1.00,8002.32,8009.19
T3943,R39402,R1212,L,1.00,9002.61,9010.33
T3944,R39402,R1213,F,1.00,450.13,450.52
T3945,R39402,R1214,F,1.00,5001.45,5005.74
L2903,T29391,R9942,M,90.09,20002.79,1802066.66
L2903,T29391,R9943,M,2933.90,8001.12,23474921.71
L2903,T29391,R9944,M,483.48,9305.30,4498991.57
L2903,T29391,R9945,M,231.23,1440.20,333021.92
L2903,T29391,R9946,M,64.06,203.03,13006.92
L2903,T29391,R2039,L,4.00,10001.40,40045.93
L2903,T29391,R2040,L,4.00,10001.40,40045.93
L2903,T29391,R2041,L,4.00,10001.40,40045.93
L2903,T29391,R2042,L,2.00,12001.67,24027.56
L2903,T29391,M34211,F,4.00,900.13,3604.13
L2903,T29391,M34212,F,4.00,100.01,400.46
L2903,T29391,M34213,F,2.00,1400.20,2803.21
L3092,D349201,P231231,M,230.23,61468.46,14152003.74
L3092,D349201,P231232,M,140.14,2000.28,280321.48
L3092,D349201,P231233,M,1591.57,4900.68,7799945.20
L3092,D349201,R0032,L,1.00,10001.40,10011.48
L3092,D349201,R0033,L,1.00,12001.67,12013.78
L3092,D349201,R0034,L,2.00,10001.40,20022.96
L3092,D349201,R0035,L,2.00,12001.67,24027.56
L3092,D349201,M3241,F,2.00,800.11,1601.84
L3092,D349201,M23141,F,2.00,1200.17,2402.76
T3940,R39402,L3092,M,1.00,1400.20,1401.61
T3941,R39402,P302012,M,4.00,122434.44,490231.64
T3942,R39402,R1211,L,1.00,8001.12,8009.19
T3943,R39402,R1212,L,1.00,9001.26,9010.33
T3944,R39402,R1213,F,1.00,450.06,450.52
T3945,R39402,R1214,F,1.00,5000.70,5005.74
L2903,T29391,R9942,M,90.08,20005.79,1802066.66
L2903,T29391,R9943,M,2933.46,8002.32,23474921.71
L2903,T29391,R9944,M,483.41,9306.69,4498991.57
L2903,T29391,R9945,M,231.19,1440.42,333021.92
L2903,T29391,R9946,M,64.05,203.06,13006.92
L2903,T29391,R2039,L,4.00,10002.90,40045.93
L2903,T29391,R2040,L,4.00,10002.90,40045.93
L2903,T29391,R2041,L,4.00,10002.90,40045.93
L2903,T29391,R2042,L,2.00,12003.48,24027.56
L2903,T29391,M34211,F,4.00,900.26,3604.13
L2903,T29391,M34212,F,4.00,100.03,400.46
L2903,T29391,M34213,F,2.00,1400.41,2803.21
L3092,D349201,P231231,M,230.19,61477.69,14152003.74
L3092,D349201,P231232,M,140.12,2000.58,280321.48
L3092,D349201,P231233,M,1591.33,4901.42,7799945.20
L3092,D349201,R0032,L,1.00,10002.90,10011.48
L3092,D349201,R0033,L,1.00,12003.48,12013.78
L3092,D349201,R0034,L,2.00,10002.90,20022.96
L3092,D349201,R0035,L,2.00,12003.48,24027.56
L3092,D349201,M3241,F,2.00,800.23,1601.84
L3092,D349201,M23141,F,2.00,1200.35,2402.76
T3940,R39402,L3092,M,1.00,1400.41,1401.61
T3941,R39402,P302012,M,4.00,122452.81,490231.64
T3942,R39402,R1211,L,1.00,8002.32,8009.19
T3943,R39402,R1212,L,1.00,9002.61,9010.33
T3944,R39402,R1213,F,1.00,450.13,450.52
T3945,R39402,R1214,F,1.00,5001.45,5005.74
L2903,T29391,R9942,M,90.09,20002.79,1802066.66
L2903,T29391,R9943,M,2933.90,8001.12,23474921.71
L2903,T29391,R9944,M,483.48,9305.30,4498991.57
L2903,T29391,R9945,M,231.23,1440.20,333021.92
L2903,T29391,R9946,M,64.06,203.03,13006.92
L2903,T29391,R2039,L,4.00,10001.40,40045.93
L2903,T29391,R2040,L,4.00,10001.40,40045.93
L2903,T29391,R2041,L,4.00,10001.40,40045.93
L2903,T29391,R2042,L,2.00,12001.67,24027.56
L2903,T29391,M34211,F,4.00,900.13,3604.13
L2903,T29391,M34212,F,4.00,100.01,400.46
L2903,T29391,M34213,F,2.00,1400.20,2803.21
L3092,D349201,P231231,M,230.23,61468.46,14152003.74
L3092,D349201,P231232,M,140.14,2000.28,280321.48
L3092,D349201,P231233,M,1591.57,4900.68,7799945.20
L3092,D349201,R0032,L,1.00,10001.40,10011.48
L3092,D349201,R0033,L,1.00,12001.67,12013.78
L3092,D349201,R0034,L,2.00,10001.40,20022.96
L3092,D349201,R0035,L,2.00,12001.67,24027.56
L3092,D349201,M3241,F,2.00,800.11,1601.84
L3092,D349201,M23141,F,2.00,1200.17,2402.76
T3940,R39402,L3092,M,1.00,1400.20,1401.61
T3941,R39402,P302012,M,4.00,122434.44,490231.64
T3942,R39402,R1211,L,1.00,8001.12,8009.19
T3943,R39402,R1212,L,1.00,9001.26,9010.33
T3944,R39402,R1213,F,1.00,450.06,450.52
T3945,R39402,R1214,F,1.00,5000.70,5005.74
L2903,T29391,R9942,M,90.08,20005.79,1802066.66
L2903,T29391,R9943,M,2933.46,8002.32,23474921.71
L2903,T29391,R9944,M,483.41,9306.69,4498991.57
L2903,T29391,R9945,M,231.19,1440.42,333021.92
L2903,T29391,R9946,M,64.05,203.06,13006.92
L2903,T29391,R2039,L,4.00,10002.90,40045.93
L2903,T29391,R2040,L,4.00,10002.90,40045.93
L2903,T29391,R2041,L,4.00,10002.90,40045.93
L2903,T29391,R2042,L,2.00,12003.47,24027.56
L2903,T29391,M34211,F,4.00,900.26,3604.13
L2903,T29391,M34212,F,4.00,100.03,400.46
L2903,T29391,M34213,F,2.00,1400.41,2803.21
L3092,D349201,P231231,M,230.19,61477.68,14152003.74
L3092,D349201,P231232,M,140.12,2000.58,280321.48
L3092,D349201,P231233,M,1591.33,4901.42,7799945.20
L3092,D349201,R0032,L,1.00,10002.90,10011.48
L3092,D349201,R0033,L,1.00,12003.47,12013.78
L3092,D349201,R0034,L,2.00,10002.90,20022.96
L3092,D349201,R0035,L,2.00,12003.47,24027.56
L3092,D349201,M3241,F,2.00,800.23,1601.84
L3092,D349201,M23141,F,2.00,1200.35,2402.76
T3940,R39402,L3092,M,1.00,1400.41,1401.61
T3941,R39402,P302012,M,4.00,122452.81,490231.64
T3942,R39402,R1211,L,1.00,8002.32,8009.19
T3943,R39402,R1212,L,1.00,9002.61,9010.33
T3944,R39402,R1213,F,1.00,450.13,450.52
T3945,R39402,R1214,F,1.00,5001.45,5005.74
L2903,T29391,R9942,M,90.09,20002.79,1802066.66
L2903,T29391,R9943,M,2933.90,8001.12,23474921.71
L2903,T29391,R9944,M,483.48,9305.30,4498991.57
L2903,T29391,R9945,M,231.23,1440.20,333021.92
L2903,T29391,R9946,M,64.06,203.03,13006.92
L2903,T29391,R2039,L,4.00,10001.40,40045.93
L2903,T29391,R2040,L,4.00,10001.40,40045.93
L2903,T29391,R2041,L,4.00,10001.40,40045.93
L2903,T29391,R2042,L,2.00,12001.67,24027.56
L2903,T29391,M34211,F,4.00,900.13,3604.13
L2903,T29391,M34212,F,4.00,100.01,400.46
L2903,T29391,M34213,F,2.00,1400.20,2803.21
L3092,D349201,P231231,M,230.23,61468.46,14152003.74
L3092,D349201,P231232,M,140.14,2000.28,280321.48
L3092,D349201,P231233,M,1591.57,4900.68,7799945.20
L3092,D349201,R0032,L,1.00,10001.40,10011.48
L3092,D349201,R0033,L,1.00,12001.67,12013.78
L3092,D349201,R0034,L,2.00,10001.40,20022.96
L3092,D349201,R0035,L,2.00,12001.67,24027.56
L3092,D349201,M3241,F,2.00,800.11,1601.84
L3092,D349201,M23141,F,2.00,1200.17,2402.76
T3940,R39402,L3092,M,1.00,1400.20,1401.61
T3941,R39402,P302012,M,4.00,122434.44,490231.64
T3942,R39402,R1211,L,1.00,8001.12,8009.19
T3943,R39402,R1212,L,1.00,9001.26,9010.33
T3944,R39402,R1213,F,1.00,450.06,450.52
T3945,R39402,R1214,F,1.00,5000.70,5005.74
L2903,T29391,R9942,M,90.08,20005.79,1802066.66
L2903,T29391,R9943,M,2933.46,8002.32,23474921.71
L2903,T29391,R9944,M,483.41,9306.69,4498991.57
L2903,T29391,R9945,M,231.19,1440.42,333021.92
L2903,T29391,R9946,M,64.05,203.06,13006.92
L2903,T29391,R2039,L,4.00,10002.90,40045.93
L2903,T29391,R2040,L,4.00,10002.90,40045.93
L2903,T29391,R2041,L,4.00,10002.90,40045.93
L2903,T29391,R2042,L,2.00,12003.47,24027.56
L2903,T29391,M34211,F,4.00,900.26,3604.13
L2903,T29391,M34212,F,4.00,100.03,400.46
L2903,T29391,M34213,F,2.00,1400.41,2803.21
L3092,D349201,P231231,M,230.19,61477.68,14152003.74
L3092,D349201,P231232,M,140.12,2000.58,280321.48
L3092,D349201,P231233,M,1591.33,4901.42,7799945.20
L3092,D349201,R0032,L,1.00,10002.90,10011.48
L3092,D349201,R0033,L,1.00,12003.47,12013.78
L3092,D349201,R0034,L,2.00,10002.90,20022.96
L3092,D349201,R0035,L,2.00,12003.47,24027.56
L3092,D349201,M3241,F,2.00,800.23,1601.84
L3092,D349201,M23141,F,2.00,1200.35,2402.76
T3940,R39402,L3092,M,1.00,1400.41,1401.61
T3941,R39402,P302012,M,4.00,122452.80,490231.64
T3942,R39402,R1211,L,1.00,8002.32,8009.19
T3943,R39402,R1212,L,1.00,9002.61,9010.33
T3944,R39402,R1213,F,1.00,450.13,450.52
T3945,R39402,R1214,F,1.00,5001.45,5005.74
L2903,T29391,R9942,M,90.09,20002.79,1802066.66
L2903,T29391,R9943,M,2933.90,8001.12,23474921.71
L2903,T29391,R9944,M,483.48,9305.30,4498991.57
L2903,T29391,R9945,M,231.23,1440.20,333021.92
L2903,T29391,R9946,M,64.06,203.03,13006.92
L2903,T29391,R2039,L,4.00,10001.40,40045.93
L2903,T29391,R2040,L,4.00,10001.40,40045.93
L2903,T29391,R2041,L,4.00,10001.40,40045.93
L2903,T29391,R2042,L,2.00,12001.67,24027.56
L2903,T29391,M34211,F,4.00,900.13,3604.13
L2903,T29391,M34212,F,4.00,100.01,400.46
L2903,T29391,M34213,F,2.00,1400.20,2803.21
L3092,D349201,P231231,M,230.23,61468.46,14152003.74
L3092,D349201,P231232,M,140.14,2000.28,280321.48
L3092,D349201,P231233,M,1591.57,4900.68,7799945.20
L3092,D349201,R0032,L,1.00,10001.40,10011.48
L3092,D349201,R0033,L,1.00,12001.67,12013.78
L3092,D349201,R0034,L,2.00,10001.40,20022.96
L3092,D349201,R0035,L,2.00,12001.67,24027.56
L3092,D349201,M3241,F,2.00,800.11,1601.84
L3092,D349201,M23141,F,2.00,1200.17,2402.76
T3940,R39402,L3092,M,1.00,1400.20,1401.61
T3941,R39402,P302012,M,4.00,122434.44,490231.64
T3942,R39402,R1211,L,1.00,8001.12,8009.19
T3943,R39402,R1212,L,1.00,9001.26,9010.33
T3944,R39402,R1213,F,1.00,450.06,450.52
T3945,R39402,R1214,F,1.00,5000.70,5005.74
L2903,T29391,R9942,M,90.08,20005.79,1802066.66
L2903,T29391,R9943,M,2933.46,8002.32,23474921.71
L2903,T29391,R9944,M,483.41,9306.69,4498991.57
L2903,T29391,R9945,M,231.19,1440.42,333021.92
L2903,T29391,R9946,M,64.05,203.06,13006.92
L2903,T29391,R2039,L,4.00,10002.90,40045.93
L2903,T29391,R2040,L,4.00,10002.90,40045.93
L2903,T29391,R2041,L,4.00,10002.90,40045.93
L2903,T29391,R2042,L,2.00,12003.47,24027.56
L2903,T29391,M34211,F,4.00,900.26,3604.13
L2903,T29391,M34212,F,4.00,100.03,400.46
L2903,T29391,M34213,F,2.00,1400.41,2803.21
L3092,D349201,P231231,M,230.19,61477.68,14152003.74
L3092,D349201,P231232,M,140.12,2000.58,280321.48
L3092,D349201,P231233,M,1591.33,4901.42,7799945.20
L3092,D349201,R0032,L,1.00,10002.90,10011.48
L3092,D349201,R0033,L,1.00,12003.47,12013.78
L3092,D349201,R0034,L,2.00,10002.90,20022.96
L3092,D349201,R0035,L,2.00,12003.47,24027.56
L3092,D349201,M3241,F,2.00,800.23,1601.84
L3092,D349201,M23141,F,2.00,1200.35,2402.76
T3940,R39402,L3092,M,1.00,1400.41,1401.61
T3941,R39402,P302012,M,4.00,122452.80,490231.64
T3942,R39402,R1211,L,1.00,8002.32,8009.19
T3943,R39402,R1212,L,1.00,9002.61,9010.33
T3944,R39402,R1213,F,1.00,450.13,450.52
T3945,R39402,R1214,F,1.00,5001.45,5005.74
L2903,T29391,R9942,M,90.09,20002.79,1802066.66
L2903,T29391,R9943,M,2933.90,8001.12,23474921.71
L2903,T29391,R9944,M,483.48,9305.30,4498991.57
L2903,T29391,R9945,M,231.23,1440.20,333021.92
L2903,T29391,R9946,M,64.06,203.03,13006.92
L2903,T29391,R2039,L,4.00,10001.39,40045.93
L2903,T29391,R2040,L,4.00,10001.39,40045.93
L2903,T29391,R2041,L,4.00,10001.39,40045.93
L2903,T29391,R2042,L,2.00,12001.67,24027.56
L2903,T29391,M34211,F,4.00,900.13,3604.13
L2903,T29391,M34212,F,4.00,100.01,400.46
L2903,T29391,M34213,F,2.00,1400.20,2803.21
L3092,D349201,P231231,M,230.23,61468.46,14152003.74
L3092,D349201,P231232,M,140.14,2000.28,280321.48
L3092,D349201,P231233,M,1591.57,4900.68,7799945.20
L3092,D349201,R0032,L,1.00,10001.39,10011.48
L3092,D349201,R0033,L,1.00,12001.67,12013.78
L3092,D349201,R0034,L,2.00,10001.39,20022.96
L3092,D349201,R0035,L,2.00,12001.67,24027.56
L3092,D349201,M3241,F,2.00,800.11,1601.84
L3092,D349201,M23141,F,2.00,1200.17,2402.76
T3940,R39402,L3092,M,1.00,1400.20,1401.61
T3941,R39402,P302012,M,4.00,122434.43,490231.64
T3942,R39402,R1211,L,1.00,8001.12,8009.19
T3943,R39402,R1212,L,1.00,9001.26,9010.33
T3944,R39402,R1213,F,1.00,450.06,450.52
T3945,R39402,R1214,F,1.00,5000.70,5005.74
L2903,T29391,R9942,M,90.08,20005.79,1802066.66
L2903,T29391,R9943,M,2933.46,8002.32,23474921.71
L2903,T29391,R9944,M,483.41,9306.69,4498991.57
L2903,T29391,R9945,M,231.19,1440.42,333021.92
L2903,T29391,R9946,M,64.05,203.06,13006.92
L2903,T29391,R2039,L,4.00,10002.90,40045.93
L2903,T29391,R2040,L,4.00,10002.90,40045.93
L2903,T29391,R2041,L,4.00,10002.90,40045.93
L2903,T29391,R2042,L,2.00,12003.47,24027.56
L2903,T29391,M34211,F,4.00,900.26,3604.13
L2903,T29391,M34212,F,4.00,100.03,400.46
L2903,T29391,M34213,F,2.00,1400.41,2803.21
L3092,D349201,P231231,M,230.19,61477.68,14152003.74
L3092,D349201,P231232,M,140.12,2000.58,280321.48
L3092,D349201,P231233,M,1591.33,4901.42,7799945.20
L3092,D349201,R0032,L,1.00,10002.90,10011.48
L3092,D349201,R0033,L,1.00,12003.47,12013.78
L3092,D349201,R0034,L,2.00,10002.90,20022.96
L3092,D349201,R0035,L,2.00,12003.47,24027.56
L3092,D349201,M3241,F,2.00,800.23,1601.84
L3092,D349201,M23141,F,2.00,1200.35,2402.76
T3940,R39402,L3092,M,1.00,1400.41,1401.61
T3941,R39402,P302012,M,4.00,122452.80,490231.64
T3942,R39402,R1211,L,1.00,8002.32,8009.19
T3943,R39402,R1212,L,1.00,9002.61,9010.33
T3944,R39402,R1213,F,1.00,450.13,450.52
T3945,R39402,R1214,F,1.00,5001.45,5005.74
L2903,T29391,R9942,M,90.09,20002.79,1802066.66
L2903,T29391,R9943,M,2933.90,8001.12,23474921.71
L2903,T29391,R9944,M,483.48,9305.30,4498991.57
L2903,T29391,R9945,M,231.23,1440.20,333021.92
L2903,T29391,R9946,M,64.06,203.03,13006.92
L2903,T29391,R2039,L,4.00,10001.39,40045.93
L2903,T29391,R2040,L,4.00,10001.39,40045.93
L2903,T29391,R2041,L,4.00,10001.39,40045.93
L2903,T29391,R2042,L,2.00,12001.67,24027.56
L2903,T29391,M34211,F,4.00,900.13,3604.13
L2903,T29391,M34212,F,4.00,100.01,400.46
L2903,T29391,M34213,F,2.00,1400.20,2803.21
L3092,D349201,P231231,M,230.23,61468.46,14152003.74
L3092,D349201,P231232,M,140.14,2000.28,280321.48
