Quantity,Weight,Cost
4.00,100.03,400.46
2.00,1400.41,2803.21
230.19,61477.71,14152003.74
140.12,2000.58,280321.48
1591.34,4901.42,7799945.20
1.00,10002.90,10011.48
1.00,12003.48,12013.78
2.00,10002.90,20022.96
2.00,12003.48,24027.56
2.00,800.23,1601.84
2.00,1200.35,2402.76
1.00,1400.41,1401.61
4.00,122452.87,490231.64
1.00,8002.32,8009.19
1.00,9002.61,9010.33
1.00,450.13,450.52
1.00,5001.45,5005.74
90.09,20002.80,1802066.66
2933.90,8001.12,23474921.71
483.48,9305.30,4498991.57
231.23,1440.20,333021.92
64.06,203.03,13006.92
4.00,10001.40,40045.93
4.00,10001.40,40045.93
4.00,10001.40,40045.93
2.00,12001.68,24027.56
4.00,900.13,3604.13
4.00,100.01,400.46
2.00,1400.20,2803.21
230.23,61468.49,14152003.74
140.14,2000.28,280321.48
1591.57,4900.69,7799945.20
1.00,10001.40,10011.48
1.00,12001.68,12013.78
2.00,10001.40,20022.96
2.00,12001.68,24027.56
2.00,800.11,1601.84
2.00,1200.17,2402.76
1.00,1400.20,1401.61
4.00,122434.50,490231.64
1.00,8001.12,8009.19
1.00,9001.26,9010.33
1.00,450.06,450.52
1.00,5000.70,5005.74
90.08,20005.80,1802066.66
2933.46,8002.32,23474921.71
483.41,9306.70,4498991.57
231.19,1440.42,333021.92
64.05,203.06,13006.92
4.00,10002.90,40045.93
4.00,10002.90,40045.93
4.00,10002.90,40045.93
2.00,12003.48,24027.56
4.00,900.26,3604.13
4.00,100.03,400.46
2.00,1400.41,2803.21
230.19,61477.71,14152003.74
140.12,2000.58,280321.48
1591.34,4901.42,7799945.20
1.00,10002.90,10011.48
1.00,12003.48,12013.78
2.00,10002.90,20022.96
2.00,12003.48,24027.56
2.00,800.23,1601.84
2.00,1200.35,2402.76
1.00,1400.41,1401.61
4.00,122452.86,490231.64
1.00,8002.32,8009.19
1.00,9002.61,9010.33
1.00,450.13,450.52
1.00,5001.45,5005.74
90.09,20002.80,1802066.66
2933.90,8001.12,23474921.71
483.48,9305.30,4498991.57
231.23,1440.20,333021.92
64.06,203.03,13006.92
4.00,10001.40,40045.93
4.00,10001.40,40045.93
4.00,10001.40,40045.93
2.00,12001.68,24027.56
4.00,900.13,3604.13
4.00,100.01,400.46
2.00,1400.20,2803.21
230.23,61468.49,14152003.74
140.14,2000.28,280321.48
1591.57,4900.69,7799945.20
1.00,10001.40,10011.48
1.00,12001.68,12013.78
2.00,10001.40,20022.96
2.00,12001.68,24027.56
2.00,800.11,1601.84
2.00,1200.17,2402.76
1.00,1400.20,1401.61
4.00,122434.50,490231.64
1.00,8001.12,8009.19
1.00,9001.26,9010.33
1.00,450.06,450.52
1.00,5000.70,5005.74
90.08,20005.80,1802066.66
2933.46,8002.32,23474921.71
483.41,9306.70,4498991.57
231.19,1440.42,333021.92
64.05,203.06,13006.92
4.00,10002.90,40045.93
4.00,10002.90,40045.93
4.00,10002.90,40045.93
2.00,12003.48,24027.56
4.00,900.26,3604.13
4.00,100.03,400.46
2.00,1400.41,2803.21
230.19,61477.71,14152003.74
140.12,2000.58,280321.48
1591.34,4901.42,7799945.20
1.00,10002.90,10011.48
1.00,12003.48,12013.78
2.00,10002.90,20022.96
2.00,12003.48,24027.56
2.00,800.23,1601.84
2.00,1200.35,2402.76
1.00,1400.41,1401.61
4.00,122452.86,490231.64
1.00,8002.32,8009.19
1.00,9002.61,9010.33
1.00,450.13,450.52
1.00,5001.45,5005.74
90.09,20002.80,1802066.66
2933.90,8001.12,23474921.71
483.48,9305.30,4498991.57
231.23,1440.20,333021.92
64.06,203.03,13006.92
4.00,10001.40,40045.93
4.00,10001.40,40045.93
4.00,10001.40,40045.93
2.00,12001.68,24027.56
4.00,900.13,3604.13
4.00,100.01,400.46
2.00,1400.20,2803.21
230.23,61468.49,14152003.74
140.14,2000.28,280321.48
1591.57,4900.69,7799945.20
1.00,10001.40,10011.48
1.00,12001.68,12013.78
2.00,10001.40,20022.96
2.00,12001.68,24027.56
2.00,800.11,1601.84
2.00,1200.17,2402.76
1.00,1400.20,1401.61
4.00,122434.49,490231.64
1.00,8001.12,8009.19
1.00,9001.26,9010.33
1.00,450.06,450.52
1.00,5000.70,5005.74
90.08,20005.80,1802066.66
2933.46,8002.32,23474921.71
483.41,9306.70,4498991.57
231.19,1440.42,333021.92
64.05,203.06,13006.92
4.00,10002.90,40045.93
4.00,10002.90,40045.93
4.00,10002.90,40045.93
2.00,12003.48,24027.56
4.00,900.26,3604.13
4.00,100.03,400.46
2.00,1400.41,2803.21
230.19,61477.71,14152003.74
140.12,2000.58,280321.48
1591.34,4901.42,7799945.20
1.00,10002.90,10011.48
1.00,12003.48,12013.78
2.00,10002.90,20022.96
2.00,12003.48,24027.56
2.00,800.23,1601.84
2.00,1200.35,2402.76
1.00,1400.41,1401.61
4.00,122452.86,490231.64
1.00,8002.32,8009.19
1.00,9002.61,9010.33
1.00,450.13,450.52
1.00,5001.45,5005.74
90.09,20002.80,1802066.66
2933.90,8001.12,23474921.71
483.48,9305.30,4498991.57
231.23,1440.20,333021.92
64.06,203.03,13006.92
4.00,10001.40,40045.93
4.00,10001.40,40045.93
4.00,10001.40,40045.93
2.00,12001.68,24027.56
4.00,900.13,3604.13
4.00,100.01,400.46
2.00,1400.20,2803.21
230.23,61468.49,14152003.74
140.14,2000.28,280321.48
1591.57,4900.69,7799945.20
1.00,10001.40,10011.48
1.00,12001.68,12013.78
2.00,10001.40,20022.96
2.00,12001.68,24027.56
2.00,800.11,1601.84
2.00,1200.17,2402.76
1.00,1400.20,1401.61
4.00,122434.49,490231.64
1.00,8001.12,8009.19
1.00,9001.26,9010.33
1.00,450.06,450.52
1.00,5000.70,5005.74
90.08,20005.80,1802066.66
2933.46,8002.32,23474921.71
483.41,9306.70,4498991.57
231.19,1440.42,333021.92
64.05,203.06,13006.92
4.00,10002.90,40045.93
4.00,10002.90,40045.93
4.00,10002.90,40045.93
2.00,12003.48,24027.56
4.00,900.26,3604.13
4.00,100.03,400.46
2.00,1400.41,2803.21
230.19,61477.71,14152003.74
140.12,2000.58,280321.48
1591.34,4901.42,7799945.20
1.00,10002.90,10011.48
1.00,12003.48,12013.78
2.00,10002.90,20022.96
2.00,12003.48,24027.56
2.00,800.23,1601.84
2.00,1200.35,2402.76
1.00,1400.41,1401.61
4.00,122452.86,490231.64
1.00,8002.32,8009.19
1.00,9002.61,9010.33
1.00,450.13,450.52
1.00,5001.45,5005.74
90.09,20002.80,1802066.66
2933.90,8001.12,23474921.71
483.48,9305.30,4498991.57
231.23,1440.20,333021.92
64.06,203.03,13006.92
4.00,10001.40,40045.93
4.00,10001.40,40045.93
4.00,10001.40,40045.93
2.00,12001.68,24027.56
4.00,900.13,3604.13
4.00,100.01,400.46
2.00,1400.20,2803.21
230.23,61468.49,14152003.74
140.14,2000.28,280321.48
1591.57,4900.69,7799945.20
1.00,10001.40,10011.48
1.00,12001.68,12013.78
2.00,10001.40,20022.96
2.00,12001.68,24027.56
2.00,800.11,1601.84
2.00,1200.17,2402.76
1.00,1400.20,1401.61
4.00,122434.49,490231.64
1.00,8001.12,8009.19
1.00,9001.26,9010.33
1.00,450.06,450.52
1.00,5000.70,5005.74
90.08,20005.80,1802066.66
2933.46,8002.32,23474921.71
483.41,9306.70,4498991.57
231.19,1440.42,333021.92
64.05,203.06,13006.92
4.00,10002.90,40045.93
4.00,10002.90,40045.93
4.00,10002.90,40045.93
2.00,12003.48,24027.56
4.00,900.26,3604.13
4.00,100.03,400.46
2.00,1400.41,2803.21
230.19,61477.71,14152003.74
140.12,2000.58,280321.48
1591.34,4901.42,7799945.20
1.00,10002.90,10011.48
1.00,12003.48,12013.78
2.00,10002.90,20022.96
2.00,12003.48,24027.56
2.00,800.23,1601.84
2.00,1200.35,2402.76
1.00,1400.41,1401.61
4.00,122452.85,490231.64
1.00,8002.32,8009.19
1.00,9002.61,9010.33
1.00,450.13,450.52
1.00,5001.45,5005.74
90.09,20002.80,1802066.66
2933.90,8001.12,23474921.71
483.48,9305.30,4498991.57
231.23,1440.20,333021.92
64.06,203.03,13006.92
4.00,10001.40,40045.93
4.00,10001.40,40045.93
4.00,10001.40,40045.93
2.00,12001.68,24027.56
4.00,900.13,3604.13
4.00,100.01,400.46
2.00,1400.20,2803.21
230.23,61468.49,14152003.74
140.14,2000.28,280321.48
1591.57,4900.69,7799945.20
1.00,10001.40,10011.48
1.00,12001.68,12013.78
2.00,10001.40,20022.96
2.00,12001.68,24027.56
2.00,800.11,1601.84
2.00,1200.17,2402.76
1.00,1400.20,1401.61
4.00,122434.48,490231.64
1.00,8001.12,8009.19
1.00,9001.26,9010.33
1.00,450.06,450.52
1.00,5000.70,5005.74
90.08,20005.80,1802066.66
2933.46,8002.32,23474921.71
483.41,9306.70,4498991.57
231.19,1440.42,333021.92
64.05,203.06,13006.92
4.00,10002.90,40045.93
4.00,10002.90,40045.93
4.00,10002.90,40045.93
2.00,12003.48,24027.56
4.00,900.26,3604.13
4.00,100.03,400.46
2.00,1400.41,2803.21
230.19,61477.71,14152003.74
140.12,2000.58,280321.48
1591.34,4901.42,7799945.20
1.00,10002.90,10011.48
1.00,12003.48,12013.78
2.00,10002.90,20022.96
2.00,12003.48,24027.56
2.00,800.23,1601.84
2.00,1200.35,2402.76
1.00,1400.41,1401.61
4.00,122452.85,490231.64
1.00,8002.32,8009.19
1.00,9002.61,9010.33
1.00,450.13,450.52
1.00,5001.45,5005.74
90.09,20002.80,1802066.66
2933.90,8001.12,23474921.71
483.48,9305.30,4498991.57
231.23,1440.20,333021.92
64.06,203.03,13006.92
4.00,10001.40,40045.93
4.00,10001.40,40045.93
4.00,10001.40,40045.93
2.00,12001.68,24027.56
4.00,900.13,3604.13
4.00,100.01,400.46
2.00,1400.20,2803.21
230.23,61468.48,14152003.74
140.14,2000.28,280321.48
1591.57,4900.69,7799945.20
1.00,10001.40,10011.48
1.00,12001.68,12013.78
2.00,10001.40,20022.96
2.00,12001.68,24027.56
2.00,800.11,1601.84
2.00,1200.17,2402.76
1.00,1400.20,1401.61
4.00,122434.48,490231.64
1.00,8001.12,8009.19
1.00,9001.26,9010.33
1.00,450.06,450.52
1.00,5000.70,5005.74
90.08,20005.80,1802066.66
2933.46,8002.32,23474921.71
483.41,9306.70,4498991.57
231.19,1440.42,333021.92
64.05,203.06,13006.92
4.00,10002.90,40045.93
4.00,10002.90,40045.93
4.00,10002.90,40045.93
2.00,12003.48,24027.56
4.00,900.26,3604.13
4.00,100.03,400.46
2.00,1400.41,2803.21
230.19,61477.70,14152003.74
140.12,2000.58,280321.48
1591.34,4901.42,7799945.20
1.00,10002.90,10011.48
1.00,12003.48,12013.78
2.00,10002.90,20022.96
2.00,12003.48,24027.56
2.00,800.23,1601.84
2.00,1200.35,2402.76
1.00,1400.41,1401.61
4.00,122452.85,490231.64
1.00,8002.32,8009.19
1.00,9002.61,9010.33
1.00,450.13,450.52
1.00,5001.45,5005.74
90.09,20002.80,1802066.66
2933.90,8001.12,23474921.71
483.48,9305.30,4498991.57
231.23,1440.20,333021.92
64.06,203.03,13006.92
4.00,10001.40,40045.93
4.00,10001.40,40045.93
4.00,10001.40,40045.93
2.00,12001.68,24027.56
4.00,900.13,3604.13
4.00,100.01,400.46
2.00,1400.20,2803.21
230.23,61468.48,14152003.74
140.14,2000.28,280321.48
1591.57,4900.69,7799945.20
1.00,10001.40,10011.48
1.00,12001.68,12013.78
2.00,10001.40,20022.96
2.00,12001.68,24027.56
2.00,800.11,1601.84
2.00,1200.17,2402.76
1.00,1400.20,1401.61
4.00,122434.48,490231.64
1.00,8001.12,8009.19
1.00,9001.26,9010.33
1.00,450.06,450.52
1.00,5000.70,5005.74
90.08,20005.80,1802066.66
2933.46,8002.32,23474921.71
483.41,9306.70,4498991.57
231.19,1440.42,333021.92
64.05,203.06,13006.92
4.00,10002.90,40045.93
4.00,10002.90,40045.93
4.00,10002.90,40045.93
2.00,12003.48,24027.56
4.00,900.26,3604.13
4.00,100.03,400.46
2.00,1400.41,2803.21
230.19,61477.70,14152003.74
140.12,2000.58,280321.48
1591.34,4901.42,7799945.20
1.00,10002.90,10011.48
1.00,12003.48,12013.78
2.00,10002.90,20022.96
2.00,12003.48,24027.56
2.00,800.23,1601.84
2.00,1200.35,2402.76
1.00,1400.41,1401.61
4.00,122452.84,490231.64
1.00,8002.32,8009.19
1.00,9002.61,9010.33
1.00,450.13,450.52
1.00,5001.45,5005.74
90.09,20002.80,1802066.66
2933.90,8001.12,23474921.71
483.48,9305.30,4498991.57
231.23,1440.20,333021.92
64.06,203.03,13006.92
4.00,10001.40,40045.93
4.00,10001.40,40045.93
4.00,10001.40,40045.93
2.00,12001.68,24027.56
4.00,900.13,3604.13
4.00,100.01,400.46
2.00,1400.20,2803.21
230.23,61468.48,14152003.74
140.14,2000.28,280321.48
1591.57,4900.69,7799945.20
1.00,10001.40,10011.48
1.00,12001.68,12013.78
2.00,10001.40,20022.96
2.00,12001.68,24027.56
2.00,800.11,1601.84
2.00,1200.17,2402.76
1.00,1400.20,1401.61
4.00,122434.48,490231.64
1.00,8001.12,8009.19
1.00,9001.26,9010.33
1.00,450.06,450.52
1.00,5000.70,5005.74
90.08,20005.80,1802066.66
2933.46,8002.32,23474921.71
483.41,9306.70,4498991.57
231.19,1440.42,333021.92
64.05,203.06,13006.92
4.00,10002.90,40045.93
4.00,10002.90,40045.93
4.00,10002.90,40045.93
2.00,12003.48,24027.56
4.00,900.26,3604.13
4.00,100.03,400.46
2.00,1400.41,2803.21
230.19,61477.70,14152003.74
140.12,2000.58,280321.48
1591.34,4901.42,7799945.20
1.00,10002.90,10011.48
1.00,12003.48,12013.78
2.00,10002.90,20022.96
2.00,12003.48,24027.56
2.00,800.23,1601.84
2.00,1200.35,2402.76
1.00,1400.41,1401.61
4.00,122452.84,490231.64
1.00,8002.32,8009.19
1.00,9002.61,9010.33
1.00,450.13,450.52
1.00,5001.45,5005.74
90.09,20002.80,1802066.66
2933.90,8001.12,23474921.71
483.48,9305.30,4498991.57
231.23,1440.20,333021.92
64.06,203.03,13006.92
4.00,10001.40,40045.93
4.00,10001.40,40045.93
4.00,10001.40,40045.93
2.00,12001.68,24027.56
4.00,900.13,3604.13
4.00,100.01,400.46
2.00,1400.20,2803.21
230.23,61468.48,14152003.74
140.14,2000.28,280321.48
1591.57,4900.69,7799945.20
1.00,10001.40,10011.48
1.00,12001.68,12013.78
2.00,10001.40,20022.96
2.00,12001.68,24027.56
2.00,800.11,1601.84
2.00,1200.17,2402.76
1.00,1400.20,1401.61
4.00,122434.47,490231.64
1.00,8001.12,8009.19
1.00,9001.26,9010.33
1.00,450.06,450.52
1.00,5000.70,5005.74
90.08,20005.80,1802066.66
2933.46,8002.32,23474921.71
483.41,9306.70,4498991.57
231.19,1440.42,333021.92
64.05,203.06,13006.92
4.00,10002.90,40045.93
4.00,10002.90,40045.93
4.00,10002.90,40045.93
2.00,12003.48,24027.56
4.00,900.26,3604.13
4.00,100.03,400.46
2.00,1400.41,2803.21
230.19,61477.70,14152003.74
140.12,2000.58,280321.48
1591.34,4901.42,7799945.20
1.00,10002.90,10011.48
1.00,12003.48,12013.78
2.00,10002.90,20022.96
2.00,12003.48,24027.56
2.00,800.23,1601.84
2.00,1200.35,2402.76
1.00,1400.41,1401.61
4.00,122452.84,490231.64
1.00,8002.32,8009.19
1.00,9002.61,9010.33
1.00,450.13,450.52
1.00,5001.45,5005.74
90.09,20002.80,1802066.66
2933.90,8001.12,23474921.71
483.48,9305.30,4498991.57
231.23,1440.20,333021.92
64.06,203.03,13006.92
4.00,10001.40,40045.93
4.00,10001.40,40045.93
4.00,10001.40,40045.93
2.00,12001.68,24027.56
4.00,900.13,3604.13
4.00,100.01,400.46
2.00,1400.20,2803.21
230.23,61468.48,14152003.74
140.14,2000.28,280321.48
1591.57,4900.69,7799945.20
1.00,10001.40,10011.48
1.00,12001.68,12013.78
2.00,10001.40,20022.96
2.00,12001.68,24027.56
2.00,800.11,1601.84
2.00,1200.17,2402.76
1.00,1400.20,1401.61
4.00,122434.47,490231.64
1.00,8001.12,8009.19
1.00,9001.26,9010.33
1.00,450.06,450.52
1.00,5000.70,5005.74
90.08,20005.80,1802066.66
2933.46,8002.32,23474921.71
483.41,9306.70,4498991.57
231.19,1440.42,333021.92
64.05,203.06,13006.92
4.00,10002.90,40045.93
4.00,10002.90,40045.93
4.00,10002.90,40045.93
2.00,12003.48,24027.56
4.00,900.26,3604.13
4.00,100.03,400.46
2.00,1400.41,2803.21
230.19,61477.70,14152003.74
140.12,2000.58,280321.48
1591.34,4901.42,7799945.20
1.00,10002.90,10011.48
1.00,12003.48,12013.78
2.00,10002.90,20022.96
2.00,12003.48,24027.56
2.00,800.23,1601.84
2.00,1200.35,2402.76
1.00,1400.41,1401.61
4.00,122452.84,490231.64
1.00,8002.32,8009.19
1.00,9002.61,9010.33
1.00,450.13,450.52
1.00,5001.45,5005.74
90.09,20002.80,1802066.66
2933.90,8001.12,23474921.71
483.48,9305.30,4498991.57
231.23,1440.20,333021.92
64.06,203.03,13006.92
4.00,10001.40,40045.93
4.00,10001.40,40045.93
4.00,10001.40,40045.93
2.00,12001.68,24027.56
4.00,900.13,3604.13
4.00,100.01,400.46
2.00,1400.20,2803.21
230.23,61468.48,14152003.74
140.14,2000.28,280321.48
1591.57,4900.68,7799945.20
1.00,10001.40,10011.48
1.00,12001.68,12013.78
2.00,10001.40,20022.96
2.00,12001.68,24027.56
2.00,800.11,1601.84
2.00,1200.17,2402.76
1.00,1400.20,1401.61
4.00,122434.47,490231.64
1.00,8001.12,8009.19
1.00,9001.26,9010.33
1.00,450.06,450.52
1.00,5000.70,5005.74
90.08,20005.80,1802066.66
2933.46,8002.32,23474921.71
483.41,9306.70,4498991.57
231.19,1440.42,333021.92
64.05,203.06,13006.92
4.00,10002.90,40045.93
4.00,10002.90,40045.93
4.00,10002.90,40045.93
2.00,12003.48,24027.56
4.00,900.26,3604.13
4.00,100.03,400.46
2.00,1400.41,2803.21
230.19,61477.70,14152003.74
140.12,2000.58,280321.48
1591.34,4901.42,7799945.20
1.00,10002.90,10011.48
1.00,12003.48,12013.78
2.00,10002.90,20022.96
2.00,12003.48,24027.56
2.00,800.23,1601.84
2.00,1200.35,2402.76
1.00,1400.41,1401.61
4.00,122452.83,490231.64
1.00,8002.32,8009.19
1.00,9002.61,9010.33
1.00,450.13,450.52
1.00,5001.45,5005.74
90.09,20002.80,1802066.66
2933.90,8001.12,23474921.71
483.48,9305.30,4498991.57
231.23,1440.20,333021.92
64.06,203.03,13006.92
4.00,10001.40,40045.93
4.00,10001.40,40045.93
4.00,10001.40,40045.93
2.00,12001.68,24027.56
4.00,900.13,3604.13
4.00,100.01,400.46
2.00,1400.20,2803.21
230.23,61468.48,14152003.74
140.14,2000.28,280321.48
1591.57,4900.68,7799945.20
1.00,10001.40,10011.48
1.00,12001.68,12013.78
2.00,10001.40,20022.96
2.00,12001.68,24027.56
2.00,800.11,1601.84
2.00,1200.17,2402.76
1.00,1400.20,1401.61
4.00,122434.47,490231.64
1.00,8001.12,8009.19
1.00,9001.26,9010.33
1.00,450.06,450.52
1.00,5000.70,5005.74
90.08,20005.80,1802066.66
2933.46,8002.32,23474921.71
483.41,9306.70,4498991.57
231.19,1440.42,333021.92
64.05,203.06,13006.92
4.00,10002.90,40045.93
4.00,10002.90,40045.93
4.00,10002.90,40045.93
2.00,12003.48,24027.56
4.00,900.26,3604.13
4.00,100.03,400.46
2.00,1400.41,2803.21
230.19,61477.70,14152003.74
140.12,2000.58,280321.48
1591.33,4901.42,7799945.20
1.00,10002.90,10011.48
1.00,12003.48,12013.78
2.00,10002.90,20022.96
2.00,12003.48,24027.56
2.00,800.23,1601.84
2.00,1200.35,2402.76
1.00,1400.41,1401.61
4.00,122452.83,490231.64
1.00,8002.32,8009.19
1.00,9002.61,9010.33
1.00,450.13,450.52
1.00,5001.45,5005.74
90.09,20002.79,1802066.66
2933.90,8001.12,23474921.71
483.48,9305.30,4498991.57
231.23,1440.20,333021.92
64.06,203.03,13006.92
4.00,10001.40,40045.93
4.00,10001.40,40045.93
4.00,10001.40,40045.93
2.00,12001.68,24027.56
4.00,900.13,3604.13
4.00,100.01,400.46
2.00,1400.20,2803.21
230.23,61468.47,14152003.74
140.14,2000.28,280321.48
1591.57,4900.68,7799945.20
1.00,10001.40,10011.48
1.00,12001.68,12013.78
2.00,10001.40,20022.96
2.00,12001.68,24027.56
2.00,800.11,1601.84
2.00,1200.17,2402.76
1.00,1400.20,1401.61
4.00,122434.46,490231.64
1.00,8001.12,8009.19
1.00,9001.26,9010.33
1.00,450.06,450.52
1.00,5000.70,5005.74
90.08,20005.80,1802066.66
2933.46,8002.32,23474921.71
483.41,9306.70,4498991.57
231.19,1440.42,333021.92
64.05,203.06,13006.92
4.00,10002.90,40045.93
4.00,10002.90,40045.93
4.00,10002.90,40045.93
2.00,12003.48,24027.56
4.00,900.26,3604.13
4.00,100.03,400.46
2.00,1400.41,2803.21
230.19,61477.69,14152003.74
140.12,2000.58,280321.48
1591.33,4901.42,7799945.20
1.00,10002.90,10011.48
1.00,12003.48,12013.78
2.00,10002.90,20022.96
2.00,12003.48,24027.56
2.00,800.23,1601.84
2.00,1200.35,2402.76
1.00,1400.41,1401.61
4.00,122452.83,490231.64
1.00,8002.32,8009.19
1.00,9002.61,9010.33
1.00,450.13,450.52
1.00,5001.45,5005.74
90.09,20002.79,1802066.66
2933.90,8001.12,23474921.71
483.48,9305.30,4498991.57
231.23,1440.20,333021.92
64.06,203.03,13006.92
4.00,10001.40,40045.93
4.00,10001.40,40045.93
4.00,10001.40,40045.93
2.00,12001.68,24027.56
4.00,900.13,3604.13
4.00,100.01,400.46
2.00,1400.20,2803.21
230.23,61468.47,14152003.74
140.14,2000.28,280321.48
1591.57,4900.68,7799945.20
1.00,10001.40,10011.48
1.00,12001.68,12013.78
2.00,10001.40,20022.96
2.00,12001.68,24027.56
2.00,800.11,1601.84
2.00,1200.17,2402.76
1.00,1400.20,1401.61
4.00,122434.46,490231.64
1.00,8001.12,8009.19
1.00,9001.26,9010.33
1.00,450.06,450.52
1.00,5000.70,5005.74
90.08,20005.79,1802066.66
2933.46,8002.32,23474921.71
483.41,9306.70,4498991.57
231.19,1440.42,333021.92
64.05,203.06,13006.92
4.00,10002.90,40045.93
4.00,10002.90,40045.93
4.00,10002.90,40045.93
2.00,12003.48,24027.56
4.00,900.26,3604.13
4.00,100.03,400.46
2.00,1400.41,2803.21
230.19,61477.69,14152003.74
140.12,2000.58,280321.48
1591.33,4901.42,7799945.20
1.00,10002.90,10011.48
1.00,12003.48,12013.78
2.00,10002.90,20022.96
2.00,12003.48,24027.56
2.00,800.23,1601.84
2.00,1200.35,2402.76
1.00,1400.41,1401.61
4.00,122452.82,490231.64
1.00,8002.32,8009.19
1.00,9002.61,9010.33
1.00,450.13,450.52
1.00,5001.45,5005.74
90.09,20002.79,1802066.66
2933.90,8001.12,23474921.71
483.48,9305.30,4498991.57
231.23,1440.20,333021.92
64.06,203.03,13006.92
4.00,10001.40,40045.93
4.00,10001.40,40045.93
4.00,10001.40,40045.93
2.00,12001.68,24027.56
4.00,900.13,3604.13
4.00,100.01,400.46
2.00,1400.20,2803.21
230.23,61468.47,14152003.74
140.14,2000.28,280321.48
1591.57,4900.68,7799945.20
1.00,10001.40,10011.48
1.00,12001.68,12013.78
2.00,10001.40,20022.96
2.00,12001.68,24027.56
2.00,800.11,1601.84
2.00,1200.17,2402.76
1.00,1400.20,1401.61
4.00,122434.46,490231.64
1.00,8001.12,8009.19
1.00,9001.26,9010.33
1.00,450.06,450.52
1.00,5000.70,5005.74
90.08,20005.79,1802066.66
2933.46,8002.32,23474921.71
483.41,9306.70,4498991.57
231.19,1440.42,333021.92
64.05,203.06,13006.92
4.00,10002.90,40045.93
4.00,10002.90,40045.93
4.00,10002.90,40045.93
2.00,12003.48,24027.56
4.00,900.26,3604.13
4.00,100.03,400.46
2.00,1400.41,2803.21
230.19,61477.69,14152003.74
140.12,2000.58,280321.48
1591.33,4901.42,7799945.20
1.00,10002.90,10011.48
1.00,12003.48,12013.78
2.00,10002.90,20022.96
2.00,12003.48,24027.56
2.00,800.23,1601.84
2.00,1200.35,2402.76
1.00,1400.41,1401.61
4.00,122452.82,490231.64
1.00,8002.32,8009.19
1.00,9002.61,9010.33
1.00,450.13,450.52
